latitude,longitude,density,hour
17.315467755813167,78.33425558312975,767,19
17.39633757192782,78.33840738044083,926,20
17.306442029102424,78.53236080129132,672,10
17.204286481441642,78.62287698082524,221,21
17.541685431336386,78.39197698180504,696,12
17.588294353777403,78.42153880263884,471,0
17.4460963698936,78.39040200911148,862,20
17.356589032506854,78.3783491634119,694,15
17.37208406692861,78.5223798806363,380,10
17.577449015919736,78.4035965588337,475,5
17.283432723207447,78.48746234255137,940,20
17.409870090973957,78.4239516044301,800,5
17.31625138710184,78.46062994129869,636,4
17.3747513724095,78.41112233925801,186,11
17.421845335278103,78.54753692450501,83,16
17.43776385076891,78.6261201111809,38,1
17.47667428818273,78.40926074676653,462,18
17.56623564666162,78.35793718509127,364,23
17.53974228328295,78.56688079036434,508,9
17.520169045176402,78.6009881608663,669,10
17.49489857762183,78.57104069896133,276,11
17.228220453926426,78.3750255389106,678,9
17.381167860561487,78.63406166618978,461,5
17.511678745257203,78.51285033163853,564,16
17.485781302352123,78.62872878488712,788,19
17.43804097223188,78.39649454963232,962,17
17.57098524903006,78.58188286256961,216,12
17.41088910021492,78.30198174078905,714,22
17.26113225241662,78.41525665242219,745,17
17.44727954740581,78.34129614527058,785,3
17.438309141174205,78.55524525653023,46,9
17.48780649720286,78.48974886473373,42,8
17.59594525343124,78.52340388044283,715,17
17.588823443892256,78.4805410587087,524,15
17.439336550433207,78.54433356379313,592,1
17.557308463770642,78.54451750119094,890,4
17.217155464312516,78.60060509628667,520,2
17.55242317105527,78.39401113893159,236,1
17.55663180935406,78.31594566497897,77,12
17.28400868631008,78.32203728782878,426,13
17.572939985358857,78.64238300441546,586,14
17.51983133077609,78.34273439536233,806,7
17.416138718786254,78.42917303908041,501,17
17.479062890653655,78.36650014413341,882,4
17.27487880929993,78.3263423022251,147,16
17.365609452863147,78.56845915551285,950,14
17.596081743182133,78.47979968740188,120,7
17.27276458110717,78.48269743806424,115,19
17.242434672999998,78.42210366680605,85,21
17.49905572357358,78.31778917327725,162,16
17.43055462480835,78.30711823965417,273,2
17.381931686775687,78.38506154107999,928,0
17.27524634067615,78.38348531911511,179,14
17.404261289097057,78.40221710439575,474,8
17.3758430167223,78.48275289960647,807,5
17.3091778730855,78.61198955198321,772,18
17.430623484075987,78.37148969670612,464,16
17.473873489977894,78.51749101046067,133,19
17.521137656929735,78.61805747246123,41,4
17.447845811789684,78.58728549835341,686,11
17.418720697991983,78.40692127757893,244,11
17.314530923527293,78.38579550476307,120,10
17.493725760999546,78.50828619332351,631,0
17.443573588321208,78.35954789350323,205,14
17.339110997644596,78.55104244786996,874,21
17.426924169712617,78.41918552450147,472,7
17.483429314538057,78.60008096448102,441,14
17.55749392919701,78.3022344592267,175,20
17.443581486900637,78.31355578425166,110,20
17.570161603517327,78.33268591376131,549,2
17.20287376476499,78.48130175220965,583,20
17.407330868019745,78.48061323214779,128,10
17.461235501269496,78.56937364039658,444,18
17.45470475783427,78.37366971017684,455,13
17.375982156537276,78.36468421447249,36,16
17.540209196572082,78.54187216095676,174,14
17.42851614632287,78.44055149490342,334,15
17.59961686259156,78.57579396817576,260,23
17.27104266697433,78.57317806906104,958,23
17.46989059432144,78.50278368033639,246,18
17.213302712013668,78.64462449492889,1000,12
17.295540383492163,78.59199277791221,204,15
17.45265647519443,78.52433836701164,787,10
17.315896239308533,78.41525278108031,892,16
17.533117665252572,78.63303358499446,246,6
17.369183996706717,78.56918153631905,25,11
17.527168575027073,78.40993277915145,552,20
17.442472784739415,78.6035039010821,969,13
17.20391711565577,78.50789558879165,193,11
17.559485109590025,78.5192843039436,445,18
17.513356640976028,78.5908240409767,569,16
17.297424085069366,78.64961772760608,318,14
17.595276296213335,78.33503610985683,674,21
17.31586623337318,78.38055226484809,58,9
17.57632169748918,78.50137195984269,114,3
17.477255835654265,78.46073495391292,892,15
17.56928944287376,78.55471263457983,359,1
17.203996272855004,78.5327803711286,983,5
17.44923768604352,78.55001453545654,191,15
17.461161222715084,78.51346797699375,675,7
17.382808401087225,78.60392751688804,56,4
17.554471487068245,78.31134559892037,130,4
17.561997824935133,78.53905220755762,35,22
17.56626775718926,78.39098600057152,869,12
17.555067707356912,78.32316494329038,694,11
17.25486230298313,78.57461650849855,992,15
17.377804079362562,78.56375794154644,11,7
17.351907458757523,78.40882411571017,656,7
17.2678691440354,78.55218521357311,111,10
17.302633678119108,78.62412495236619,949,13
17.494097154731943,78.5257511258575,665,7
17.36228139834412,78.39111659426426,838,3
17.419599418562232,78.3448238334089,175,19
17.51904782547083,78.41907210794668,577,23
17.479467727970132,78.44141685882575,834,15
17.355994019724253,78.60770461314294,883,21
17.51286246058854,78.50760460168574,246,18
17.587043820081718,78.45925756560736,52,21
17.590960400563247,78.36451920425462,335,4
17.596382614863888,78.64558544977872,372,14
17.5193387150145,78.48453226786502,839,14
17.400683992633997,78.35764224431875,711,7
17.284943082290894,78.49525199548629,655,17
17.294344080503464,78.62152315619227,97,20
17.50263345662999,78.4382490242787,848,12
17.256660450179712,78.32561815357973,810,8
17.541192457053185,78.53901932160167,227,3
17.59856579132707,78.46598254411735,177,2
17.404026020393683,78.58227742101283,275,0
17.548819675599827,78.49964916569283,49,8
17.422742869509435,78.56112846071386,453,13
17.474657862955368,78.48385465355342,585,20
17.223618565968753,78.35698567400725,532,1
17.40157288281516,78.43537946451599,325,17
17.506147339792925,78.5049345635267,320,5
17.30826917991618,78.44024646222299,58,11
17.577133364503705,78.3913657345622,239,1
17.20398195469395,78.3048948955013,682,6
17.28505824139902,78.59560065947865,145,16
17.255480783368398,78.30256775383168,37,9
17.562859704360207,78.46030010221574,186,23
17.394320675718888,78.52012913228899,351,20
17.585511082971507,78.32708650072875,439,1
17.342736948468904,78.43609312120554,810,13
17.507153765480286,78.40354317869945,422,11
17.510706739490626,78.45503916108959,156,11
17.5192018071974,78.54647566198473,431,0
17.293066802438247,78.32853992968529,366,13
17.205423328689093,78.32769588527832,420,2
17.236096635744918,78.52949529513482,995,20
17.233167002023865,78.50116226447427,636,22
17.20999075938533,78.3548019908807,603,15
17.494633687392962,78.61599826224179,854,3
17.23656378472146,78.309919092114,499,20
17.341545245394105,78.36717611175781,268,8
17.218702874557916,78.33608817858992,746,17
17.232094103442336,78.392682193245,937,10
17.324692521306886,78.45303036235738,205,16
17.40153400706693,78.39886679797442,567,2
17.439959107271626,78.37937295654612,1000,6
17.486867576762112,78.33550934216926,880,2
17.461200170399003,78.41770516952234,558,5
17.399964036795296,78.52501919109282,512,8
17.419050533938936,78.49543340719002,709,7
17.205848428621596,78.62524489824133,244,21
17.376566191702246,78.5183832404747,274,20
17.337709833244592,78.43512183610983,353,12
17.345739009445918,78.59012651486869,473,12
17.483387216965458,78.51276804510762,832,2
17.53704034883716,78.44727026778365,87,8
17.341278830437943,78.44484405985195,918,0
17.534383840800782,78.40143500570247,846,17
17.567545048103458,78.57374057226022,852,18
17.400437895612118,78.52432204103624,461,23
17.554628176389322,78.6020578216435,171,11
17.327173455254094,78.60819484134178,734,1
17.43145352758423,78.62692779950322,520,21
17.548733473319793,78.31757192845636,664,17
17.241758632236763,78.64826959054778,706,0
17.49199075641316,78.45850528900085,665,10
17.265145230841192,78.42827267077939,836,20
17.491197566352,78.32593398513951,82,9
17.209059365612237,78.49703820613819,652,6
17.54925037525808,78.54394656497591,97,4
17.34402688493296,78.62051073293246,82,13
17.363635725478744,78.44259487496194,704,10
17.50116345957291,78.36079999631355,894,6
17.353109118529122,78.55879479185398,757,10
17.244486991189547,78.6140755613416,620,15
17.437778899107965,78.42119323400594,153,20
17.55294802168433,78.33112025021482,507,13
17.541492780084596,78.4117011759233,60,13
17.427459807430278,78.5880462965846,880,3
17.27885399163653,78.54286247669552,139,19
17.37789717032555,78.56495565184836,521,18
17.22993574423588,78.33882925735685,66,19
17.480214778209152,78.39686792485627,517,0
17.20033767250082,78.60917754105212,842,0
17.555298574459954,78.41879836379033,193,10
17.274198999271515,78.31766394551444,476,9
17.554201676560783,78.61259765628967,894,17
17.431930385592747,78.34480265913591,52,1
17.4411900699871,78.39499870579137,491,20
17.237158790695542,78.63676914860983,170,5
17.37134159392907,78.36797637892042,39,6
17.595438507152753,78.52301862284156,80,18
17.421148187451454,78.39983878950083,194,2
17.437946558275872,78.46622455991947,326,0
17.269593690223886,78.32168775790026,742,17
17.217958871826923,78.36182151196283,537,19
17.31166840769627,78.57240349005586,516,16
17.299986232899727,78.48281244564693,885,13
17.414516812154893,78.40631084015425,258,23
17.269140673067326,78.64639855210358,425,12
17.26018851973232,78.434913994395,885,14
17.309680914655548,78.53866195180167,547,9
17.390163123329092,78.30779216510682,19,5
17.490833174543,78.5252681009173,336,23
17.445885210766665,78.5021888445345,505,5
17.263272543363698,78.47225260719826,965,13
17.200534280713242,78.5868343348926,769,22
17.5618318806428,78.31920203628174,450,8
17.410748013571624,78.51589859130877,249,6
17.435661240117,78.30209794614011,688,17
17.4963684455449,78.38276391220437,937,4
17.363861665729413,78.53226010629348,184,17
17.214189778355664,78.41256271459987,276,16
17.56955376596785,78.51160068483597,106,15
17.283263281684263,78.64924186252368,952,21
17.48680345996265,78.39354380472767,143,1
17.306310284461645,78.34146307417662,837,22
17.540590876483787,78.55940109525103,834,14
17.263985850681603,78.34728975949402,523,9
17.27108259083971,78.54258648279183,299,5
17.23210681735681,78.63143134482509,522,7
17.51441987100605,78.50280711964754,415,2
17.26610300293503,78.59438350731861,31,0
17.208805908495584,78.46393873411687,211,20
17.364168608245656,78.49866323637019,805,3
17.421456481978723,78.51957756445685,318,3
17.545851493317283,78.54324740706664,207,22
17.516676394856106,78.49403812727277,535,3
17.291215074621427,78.35869751795033,958,0
17.414165003167636,78.58228784110227,269,20
17.382425848998988,78.35863675193191,715,16
17.226868206557658,78.4690290364804,246,3
17.530000191497326,78.53130440885606,188,2
17.2237904670614,78.51668036231735,533,13
17.311206703790127,78.62396134998707,273,9
17.49940266459937,78.41330963922496,330,10
17.404019676297953,78.53896287188489,985,10
17.498728416869557,78.59983593755264,286,21
17.4510758573978,78.373720832445,631,17
17.456844453801022,78.30598952010764,195,12
17.371651790558968,78.58294899358197,628,20
17.587748675587104,78.3989610179419,252,12
17.547635205457603,78.36238574981265,152,9
17.35560626842363,78.37972588371026,435,6
17.340151080347884,78.37997965317005,243,7
17.501601387190526,78.48194477739054,376,6
17.486642291577322,78.59468086002714,216,8
17.283297586582307,78.56174803087661,98,7
17.463232261515298,78.31726341238364,456,15
17.58372047332772,78.445533447862,876,3
17.289596601561197,78.34486391900529,820,20
17.452115604805563,78.64823833510603,56,11
17.516341490414572,78.35059353826706,828,23
17.363799480395368,78.34308995479397,120,4
17.315114130040516,78.33269513673757,788,1
17.412218743582258,78.62414465545585,406,5
17.457594130712476,78.45434214770124,214,3
17.357048577664493,78.4466952868044,324,13
17.340145500228807,78.53861139737715,725,23
17.432879164070574,78.63891296762814,147,11
17.219865215726593,78.4138576157671,928,7
17.411796241657136,78.61117188248654,993,10
17.39194115710941,78.40467987736915,82,14
17.26847256788175,78.51744991532168,797,4
17.365132138888814,78.5673875647665,362,21
17.266648934441182,78.59382903714979,936,19
17.216826888320455,78.33736968286392,118,15
17.294273651451835,78.58961094465437,963,18
17.586884991206343,78.39073423651925,190,2
17.5291870791805,78.32039130628134,468,22
17.58760489836966,78.5080560338874,453,9
17.306682545744597,78.3016677530493,27,20
17.546117051596614,78.58051131234907,754,0
17.396058671626726,78.61665354967847,782,10
17.547066267643906,78.4672641193782,508,19
17.560531483275952,78.43527913181228,962,8
17.502950325418958,78.40370074771558,295,3
17.522419217322927,78.35568300930399,719,19
17.411954727101975,78.5368083786552,372,11
17.34436373495169,78.32284375829254,110,18
17.25673384216217,78.33433085427302,336,23
17.50674366451671,78.3383239785129,425,19
17.20066915933199,78.48285782267016,998,16
17.473744487286407,78.50856830629724,364,16
17.578078311560528,78.37674841280933,531,4
17.349927034335387,78.40664351668127,872,4
17.32807163751291,78.61328243840661,662,23
17.418818827672016,78.59604785031003,854,13
17.436430624854523,78.60178944569874,636,0
17.223061664396457,78.61133786450658,180,21
17.407840138319465,78.4965517689754,43,11
17.455194543359276,78.33443672736738,386,18
17.22209477414102,78.53033951925143,804,6
17.233862461637433,78.40822101540823,789,3
17.20015530729991,78.42005990654633,183,1
17.20734092896583,78.50910278734443,998,22
17.334437200841386,78.49746552531919,388,17
17.405296349630145,78.39164409173804,824,4
17.25171200321095,78.59760501984073,239,16
17.507494625474138,78.59243276012346,151,14
17.481188265713328,78.31392640590106,934,17
17.50527495456838,78.35277745902296,484,2
17.320148676729367,78.42505973738801,372,13
17.50629974085918,78.37174350724045,934,16
17.516905078113048,78.6397147637644,160,6
17.43535700539742,78.4976743209496,592,13
17.51644109854312,78.31100490208401,288,7
17.4916745684173,78.53311665709342,258,9
17.329689797019846,78.33026829945115,739,22
17.572182331291398,78.3321745967809,347,11
17.5838571855897,78.61416855542329,60,3
17.432720912396178,78.41527401255784,131,16
17.457088600034428,78.54605885369739,470,22
17.344154060599102,78.57922414586113,235,5
17.40639832380445,78.46167788298627,39,5
17.362700563280885,78.39211016447246,305,4
17.444181260530577,78.50124197701602,11,21
17.31842125287959,78.45514497908776,757,23
17.584260877570685,78.4215577320006,748,11
17.52766643175075,78.61385052286343,293,9
17.235863011843964,78.35762043110749,85,7
17.285020601756845,78.58810742273391,960,6
17.523174526290468,78.30268122043566,708,8
17.484307872183162,78.51401622349351,836,5
17.516542743587383,78.3525153212812,457,10
17.339088595113743,78.58396457363021,607,23
17.429000849655758,78.523614884788,554,19
17.47410830613196,78.34318406880267,994,0
17.55434757267319,78.44247600287204,101,15
17.356120783724737,78.51076020598839,630,0
17.529541436257936,78.55978385498118,950,19
17.352987806332763,78.58380295510241,655,20
17.35147048496525,78.50316288310133,216,9
17.459284076102282,78.58005698348451,160,20
17.429060943739344,78.37228076481665,718,13
17.247058701501867,78.40056918592276,503,0
17.480183901514923,78.54042773934394,227,18
17.44781795056313,78.59234556367514,582,8
17.49763190016628,78.3571859551456,419,2
17.596777282396847,78.45722051016936,250,13
17.321421971784652,78.5766658154798,787,16
17.52274060409395,78.41212233282327,547,2
17.349030140945082,78.59987072710162,378,8
17.35862142505625,78.56785815842923,960,0
17.519495352553193,78.3377763243379,572,12
17.31300098913654,78.32893328532313,619,12
17.27166096446604,78.63865263659123,110,22
17.474930745724432,78.38862395063994,174,14
17.40715051517772,78.38245182896127,428,11
17.408162259052464,78.43465798041804,536,3
17.235570367035862,78.51636646763413,51,9
17.201541279500507,78.5273716563527,746,3
17.44928288651616,78.54572904545684,975,9
17.38533188228654,78.36827142204187,289,22
17.33076467214095,78.42517725161169,846,23
17.262438903888125,78.42499526018351,165,9
17.33905816601093,78.64809998440539,69,4
17.325025830350356,78.40382822221021,878,6
17.559275297214107,78.54052470482908,138,15
17.30094895066958,78.48473928732489,676,11
17.226991790734,78.57842878067841,40,0
17.39903522556224,78.381464019006,105,20
17.36834196293903,78.64496492323356,965,13
17.500767769441342,78.301145551381,479,22
17.577838983645005,78.44546080432389,482,13
17.248125000240854,78.51706758620031,222,23
17.371564347917857,78.33472450274988,471,0
17.542477402485915,78.41596792207332,465,19
17.357609304650037,78.55760861930602,31,10
17.303219171129772,78.37382292779871,262,13
17.21037409207612,78.42466254216023,238,5
17.49778897087478,78.35083712118761,631,1
17.535972918713764,78.40020340366054,767,2
17.59547896491796,78.64054843783005,42,5
17.453162743544308,78.47040967848655,837,21
17.5291004432645,78.4347631729595,135,15
17.355309873497955,78.36494100463803,112,0
17.220650812472233,78.54696286380894,564,11
17.244718708395574,78.38584535777254,234,13
17.386428833478092,78.4490950453226,754,1
17.423963864676587,78.43386937595797,349,12
17.29097816405671,78.47893557791396,149,14
17.372253971658402,78.54186408212479,150,14
17.55952728218093,78.51920913221798,750,22
17.293313980352305,78.62927281240475,340,3
17.20648689770469,78.32418508300682,697,13
17.42711358206613,78.54081729176445,234,10
17.35744723383724,78.40709088198766,819,19
17.54677078513676,78.57989233531472,680,17
17.416035965587632,78.40548906942962,505,12
17.598236563726136,78.43326852904832,614,17
17.460569308891383,78.62059798708009,190,5
17.260329177679598,78.41495235433841,313,17
17.46218608464063,78.5442802065356,418,16
17.49278486609427,78.53641138525558,594,22
17.4723116209424,78.61236779100294,21,3
17.485590891153358,78.31876859753658,21,19
17.23791132020385,78.61784754334006,800,0
17.47838809623044,78.56961732281906,274,21
17.20005181108544,78.46448706770325,165,18
17.50217838316709,78.36281148114132,813,17
17.450804784886326,78.52922444379055,945,1
17.275834866125663,78.40219012316139,858,18
17.267608246441696,78.4858642242879,401,22
17.49954126203324,78.55192511194382,895,9
17.333922575443165,78.47508311826844,498,22
17.266474178484263,78.50254696476105,624,21
17.4893138016162,78.30188833669787,745,18
17.539600549134235,78.32533420983816,303,11
17.580176682361515,78.64980963251958,260,5
17.311709836420416,78.43052498059569,150,14
17.572304808181695,78.63561118876846,605,12
17.525009257385978,78.3885898104148,596,8
17.562372491414855,78.51831940827809,437,11
17.458140646873925,78.48178698461255,216,20
17.556795255537615,78.45863417737641,437,4
17.47183952746068,78.59028965518199,931,17
17.498416644882376,78.40913679282386,208,22
17.366621871204114,78.52774707186626,23,5
17.49394597593782,78.57111164994498,178,5
17.336615642093214,78.60503637354209,949,21
17.546130120167543,78.43925787754976,302,3
17.265000490065034,78.48354038888577,886,21
17.336531431721692,78.45653931057834,288,5
17.451298061710045,78.40308538948258,199,9
17.353424309592903,78.53173589211697,618,4
17.357890685059285,78.48632931161531,164,1
17.324425048442592,78.54921099287472,87,9
17.548039208156663,78.61833264429201,318,11
17.293909083317498,78.3498646033508,185,19
17.307200261499524,78.42434652526548,499,18
17.216951128900998,78.4982897749788,264,3
17.50955586551206,78.37192916438512,280,18
17.45165097453609,78.40045564365086,684,21
17.201342045458052,78.56376466540237,842,3
17.471795912575754,78.56714026856348,916,7
17.266750381370603,78.3176685928959,158,17
17.45080377357451,78.37850640192862,241,22
17.540237937085866,78.37193443364393,778,3
17.563749151119847,78.38253788135368,164,2
17.36472870211468,78.55088567764263,300,3
17.503197536762617,78.3998845304891,491,16
17.436049655802396,78.33028401335112,131,19
17.337242367357987,78.41350463596946,921,21
17.225010800352987,78.34437219943875,589,18
17.451806894231602,78.45482750447795,739,3
17.204581357910975,78.62067588980976,929,1
17.486273332219273,78.33247778636007,536,5
17.382941928803522,78.36441465104485,747,2
17.343384158326355,78.49214647904499,270,19
17.44714199869207,78.5511007178609,250,12
17.540940857937603,78.47885330227086,367,14
17.566392704369363,78.49476547519494,605,8
17.251492045590684,78.45403086920957,230,12
17.407198378176695,78.59103918628041,991,1
17.381232605925277,78.52174211579567,809,17
17.32969255605853,78.34695204519653,554,4
17.296761818281848,78.43723786963508,256,16
17.51776748447817,78.43680732381574,900,6
17.59801053781328,78.42230016131585,78,22
17.362766957465617,78.55803137304117,681,20
17.535423773672974,78.59293063904036,471,1
17.213360459913137,78.33899646339727,577,9
17.362150638065017,78.36836661224528,169,19
17.542951731605672,78.50712413094996,659,9
17.258805539380667,78.48250331304573,839,15
17.30836568922748,78.5342226828871,302,13
17.257767673044945,78.42426951962541,675,7
17.31109647845001,78.36493751093727,521,4
17.44941169236969,78.59989325959059,636,16
17.327597255587808,78.63696752980074,910,16
17.276802558669036,78.50564085588778,702,8
17.391838165098388,78.32758452211067,784,18
17.47358269005979,78.35203655231416,791,12
17.379156523564358,78.44973044552248,491,10
17.23968135032733,78.33348175863668,908,7
17.560595312402405,78.46209695579572,198,23
17.230372363200743,78.34193381589608,650,8
17.431468532266,78.47079958660336,578,12
17.455079571285708,78.48344448691873,497,13
17.26064705366008,78.58199649298922,360,9
17.544028778885814,78.36672450916505,235,5
17.444455481654924,78.64434760088706,812,18
17.34378813283775,78.31779483423814,511,20
17.571436248982643,78.50024287617693,687,18
17.463692813346576,78.49201111771156,329,19
17.448885514045426,78.33315198933798,198,23
17.508600742367502,78.50421337660572,346,19
17.247777558570625,78.60624720807212,564,18
17.48700624535464,78.38594523119647,823,3
17.45970462869573,78.38621785061964,410,6
17.378341131910105,78.35689541421138,818,15
17.47895361448698,78.41879420935241,994,16
17.571051635374356,78.6166688576332,791,18
17.509798822708298,78.52753937457501,806,5
17.282117237548427,78.43519525698579,617,2
17.386373962311584,78.35894039478153,347,8
17.314690956579216,78.54007763221746,758,9
17.4500706810613,78.4135082501203,128,2
17.48958819863025,78.3419859003074,297,16
17.400138027891252,78.63010031934088,835,15
17.5574370492332,78.57620155486778,928,11
17.409370970229624,78.44093483402895,208,3
17.459107697523287,78.63599329903153,545,23
17.392531925866752,78.40852303737128,964,8
17.397076205380383,78.30475224971478,506,10
17.522201482297174,78.31180520442122,510,22
17.51595863527359,78.60626353442778,117,13
17.400351176180145,78.58736246879081,346,11
17.49370930541138,78.32343536323728,198,22
17.206459661718064,78.44410708414135,529,23
17.408861017633857,78.54794049022928,777,21
17.43016860991742,78.31092557311813,196,15
17.53698949901676,78.49979960948576,348,7
17.58942521089767,78.47201709123838,380,12
17.446289969661652,78.45862109802329,705,2
17.389139891480607,78.54200740267694,865,21
17.217770032634107,78.35778857342596,131,21
17.36364813868726,78.45774513921948,822,17
17.449212239519102,78.34794603192417,340,23
17.479108791132937,78.53473705047567,307,16
17.33445789226457,78.49617059922245,223,4
17.221899959349102,78.37135737137986,763,22
17.574048754359644,78.54282191740728,633,7
17.36276304243246,78.6267184371832,990,20
17.391809436073693,78.46615879251917,189,23
17.252943734926042,78.5323451530259,829,21
17.3834876375141,78.38366813495418,791,17
17.488755073197165,78.38001980154132,704,17
17.435449025898418,78.31102415039359,575,1
17.59665421171881,78.38842644163276,590,23
17.228314165680487,78.52252720976898,23,3
17.42090831741412,78.4783628821129,629,4
17.358602859663367,78.36752515555008,907,8
17.458673532556364,78.4819039835645,82,8
17.238749619041435,78.57197696220763,16,14
17.322332657821406,78.60952820786969,286,5
17.406381661316363,78.6320925260014,710,12
17.39981342821077,78.34896484926828,76,17
17.54441257973293,78.57495525069618,636,11
17.355990122406915,78.42333321891385,307,20
17.20243817829932,78.42192101849244,948,22
17.367012869669363,78.46153958546587,83,16
17.38794197814508,78.34756294496019,834,15
17.579198065358906,78.35125874866169,934,1
17.484322393123676,78.61314177241334,552,19
17.460995021221915,78.43530179259189,454,21
17.457417524544354,78.61108781493228,298,1
17.392325381181344,78.38938265500556,543,21
17.55347523649524,78.30615684999819,79,22
17.401695196022597,78.61688067934261,519,9
17.23295385557201,78.38610753203766,54,14
17.315998727003254,78.5192230722916,647,7
17.580628466572545,78.45127436285422,604,22
17.42929663148135,78.57181622498899,268,0
17.36010750192232,78.43586658443206,750,2
17.22268207149528,78.3704735204544,701,2
17.481290570874922,78.64652210351728,603,6
17.3680600276151,78.44672197708508,877,6
17.208538478939303,78.44727736772435,268,15
17.252309050731984,78.3432385376018,976,13
17.201901777098513,78.61623222475367,823,15
17.32344998616522,78.57947587531703,392,21
17.589518013259813,78.44147079735772,631,6
17.37481918483938,78.64716129738204,755,17
17.241624730442226,78.60991187849122,20,22
17.281194545330152,78.63965205538895,472,9
17.450494542853733,78.60072025286786,502,8
17.20894367908599,78.52524127075671,644,13
17.254540185077346,78.56055036460207,140,16
17.414164088916742,78.54403801913712,666,2
17.29630731770965,78.41543313955692,656,19
17.29395027230529,78.33314736300672,702,17
17.3129806713931,78.51854815859997,933,6
17.470585431201474,78.4706856772493,599,7
17.289259220168763,78.35366301527493,193,3
17.579156691438943,78.64793295399868,391,4
17.328589102524695,78.33508654907982,937,20
17.342922814613754,78.44566785342477,697,2
17.331295345371235,78.54804847116843,757,11
17.462324122672285,78.61002199208683,508,10
17.54054221294034,78.49942687157217,555,10
17.578081810413728,78.53889930797327,954,6
17.389147840534264,78.31279443818204,808,20
17.324099322962567,78.60775258911688,267,13
17.565056468962847,78.41892814097321,531,20
17.439028573417918,78.42569882904333,41,13
17.395126804266084,78.60683233758567,534,18
17.49400005853394,78.47543875150355,413,13
17.41556068320224,78.48203207952109,309,10
17.505644950932822,78.52848181349522,472,13
17.447391134347765,78.56402414629754,997,8
17.29858470452219,78.58739344041277,477,3
17.40254195440797,78.55749055752827,103,9
17.412475646003095,78.51434770860332,890,6
17.368999275971618,78.35700062443853,929,8
17.367461613451045,78.61411049713249,557,13
17.452265730215974,78.49301037862463,430,23
17.222597588796983,78.54185302081851,60,17
17.29603710714329,78.54739026709899,721,19
17.419283121214896,78.60834773022414,822,11
17.29276657924889,78.35720678814893,877,13
17.496120612578917,78.3230648651777,164,22
17.24246689322308,78.54859832184712,386,1
17.47948111246574,78.32056144974153,302,1
17.414401608933836,78.53029537572849,444,3
17.266907480625637,78.49870635716061,748,19
17.52380373705701,78.4607765855442,726,16
17.544769193310067,78.5779500803857,278,19
17.42608669234155,78.5212706557846,199,7
17.36515812270327,78.47336971377408,913,8
17.59408045665834,78.46251845693185,826,1
17.282414641987163,78.43895441066648,510,7
17.520993325457045,78.52510958879736,839,10
17.562047009005244,78.38046917320939,147,4
17.21746569134476,78.61289959570877,390,5
17.490070586824658,78.62845332334636,212,14
17.257195416523427,78.4438193312576,749,10
17.52986062536561,78.32972769242785,159,14
17.286114589337814,78.32770588895252,28,11
17.48949883289218,78.41831743517308,625,15
17.298674493523453,78.41855534549622,823,0
17.327862145740404,78.44748076617519,316,7
17.451952210738874,78.36332441341477,36,21
17.48678663771444,78.54732826834936,515,21
17.380907685161723,78.59688579349883,864,6
17.482601380113667,78.5892646013963,776,14
17.32435544350622,78.55378484406032,59,14
17.390377482929416,78.31822603330868,121,4
17.325894115301704,78.59889932357447,373,15
17.466997340431455,78.58034125392264,485,2
17.35762715459924,78.34012786234221,560,10
17.37666886279935,78.42031220285536,120,20
17.238368069502467,78.43798441312639,154,18
17.29038298361214,78.35397924105183,118,4
17.264361514211263,78.59636066949304,608,5
17.541315515579964,78.49892900778485,667,1
17.59042992817229,78.31415398078735,931,8
17.581982546512787,78.36874805704866,363,3
17.56287240322552,78.50744143177312,252,12
17.20135366332849,78.53131897295543,970,15
17.23352893249284,78.58474562621767,445,13
17.39525163569079,78.44683092074644,343,20
17.399342967536047,78.3653297373286,849,3
17.582235990833993,78.49541553737504,114,9
17.393378001787447,78.4031879875863,233,14
17.373703586170908,78.58744862534293,513,2
17.540364239925783,78.64862181716722,414,9
17.52259770169922,78.42330185944954,904,8
17.330377252379325,78.47102826766748,323,12
17.53042564577342,78.39608840863966,850,10
17.231754491419828,78.32888596325405,645,6
17.465254469065837,78.30197621688649,600,19
17.452318732081658,78.64535260551988,70,11
17.484035207512374,78.49372747146883,221,16
17.342545301959497,78.6076178628122,364,6
17.587529198657386,78.53461332835818,744,20
17.301068278878834,78.52718742492976,322,5
17.48487913011389,78.44835030477387,928,12
17.461203023847833,78.33641075923383,183,4
17.21554643522376,78.4042914254755,815,21
17.550340242928172,78.56586393197641,609,1
17.20173167381291,78.49840210326026,811,20
17.411229485958298,78.36460737307813,620,16
17.202473254526463,78.40632507065186,632,16
17.262561625208473,78.42141593836938,887,0
17.31804295761247,78.34468928581511,173,18
17.353554273490364,78.42841185160901,679,8
17.23131365713261,78.36753316925655,198,8
17.409765807388094,78.5778111684251,979,22
17.403168355914687,78.32369488930865,586,12
17.476708890829006,78.44188611720247,955,2
17.31381158372585,78.40488706689275,835,13
17.5474527202928,78.44550249105772,327,18
17.314952279624524,78.3343753162168,324,2
17.330406127935348,78.52856605901655,856,0
17.58972499324451,78.41458784171357,131,18
17.553899353434527,78.55638452677586,399,10
17.476008061452973,78.64551976077244,75,11
17.563531321266307,78.51902170641829,368,17
17.20894938054718,78.59232513029008,348,4
17.263421498215912,78.58899847217076,296,17
17.594097535411496,78.50685104188611,935,0
17.351700674132527,78.31962806820805,276,11
17.213473310764506,78.4418949091506,129,17
