latitude,longitude,congestion_level,speed_kmh,hour
17.500341787298815,78.37072813903747,7,56.5,6
17.25084266897715,78.60723633060996,52,34.0,16
17.33096750501937,78.64684370535784,95,12.5,10
17.40488597994528,78.62594434148387,98,11.0,9
17.230631665495874,78.56034286470589,16,52.0,19
17.555576140965602,78.63440054977659,21,49.5,17
17.462380699263207,78.36672742694334,45,37.5,5
17.473397517526415,78.55885457167263,83,18.5,12
17.506253075551164,78.59047462272991,12,54.0,9
17.45325210784364,78.31605202426296,62,29.0,20
17.50668182212592,78.39579370957564,43,38.5,20
17.4566207896884,78.32145658892735,9,55.5,11
17.24870764489716,78.4647023143415,98,11.0,14
17.413401156177393,78.53472373643706,13,53.5,1
17.553337022166225,78.30248332966336,35,42.5,4
17.48980889690297,78.45270196278112,3,58.5,1
17.370301719320043,78.52975766870206,9,55.5,0
17.314615587572522,78.43051747735126,36,42.0,11
17.447508522301263,78.53294026859544,68,26.0,20
17.58909041313831,78.6170694698159,80,20.0,22
17.46874058043682,78.63467147251775,36,42.0,23
17.474001111678163,78.45142387371716,49,35.5,0
17.533276270700796,78.36515334048488,27,46.5,6
17.24206859117461,78.62053800508443,0,60.0,13
17.438752229800528,78.56119551135073,78,21.0,15
17.475873930060693,78.50532985390959,0,60.0,20
17.20728550907387,78.55820109347164,63,28.5,4
17.398300466692643,78.5663501452261,67,26.5,8
17.346958245572555,78.40429316913573,13,53.5,20
17.251153072552295,78.38788243794139,54,33.0,2
17.53652197360352,78.5788747271597,71,24.5,11
17.31116829291619,78.36036685363428,20,50.0,10
17.56278597231178,78.34123998478925,18,51.0,9
17.27793337443188,78.60700480971626,40,40.0,5
17.203631966652956,78.47294985995312,59,30.5,6
17.24792895773201,78.38961593402686,94,13.0,15
17.226093742053234,78.35303328634794,61,29.5,11
17.257918434306315,78.53422485737399,7,56.5,16
17.26562194637193,78.62345898697059,36,42.0,9
17.415630389513638,78.31575298807283,37,41.5,4
17.429869902758494,78.5816631386608,59,30.5,21
17.502122798554065,78.4961052188728,54,33.0,0
17.505693874808507,78.64467577535115,30,45.0,7
17.303085644899408,78.6096794007891,13,53.5,4
17.26483806426759,78.57434987709762,1,59.5,0
17.470271581849968,78.38862721610336,80,20.0,4
17.296186528761364,78.42460320225969,48,36.0,5
17.218163564229613,78.54741329462192,86,17.0,2
17.562919452164667,78.61398056051729,43,38.5,1
17.428090266167473,78.44513339563366,80,20.0,21
17.488601477382527,78.42194509628638,22,49.0,6
17.549067191243413,78.55072768495793,51,34.5,10
17.345594920408573,78.48616753892875,98,11.0,6
17.521429769246076,78.32209894979727,74,23.0,9
17.49647270349123,78.39967321951814,73,23.5,6
17.404010212122184,78.56139520035829,96,12.0,10
17.468473442765912,78.48260740500514,12,54.0,21
17.53603779235453,78.45656730193403,63,28.5,1
17.500514695181533,78.33992650420167,16,52.0,20
17.31245724379039,78.62469541207277,65,27.5,12
17.280141199559065,78.64316970255491,96,12.0,9
17.263217305062042,78.42890519803116,91,14.5,22
17.53013529382736,78.63107091384413,7,56.5,22
17.352214562787296,78.33042881602513,85,17.5,8
17.374055240926825,78.51892074258377,2,59.0,20
17.413241173702954,78.31697086200316,10,55.0,1
17.289832993223694,78.3027961138653,86,17.0,14
17.530821256556997,78.36851979269255,5,57.5,22
17.555661642020535,78.39880247361546,17,51.5,12
17.21711770640883,78.5672662295654,66,27.0,10
17.404702880881274,78.55323391283646,49,35.5,16
17.373037207152013,78.63733640462382,46,37.0,6
17.459502031176154,78.39997348845088,39,40.5,9
17.462303870171173,78.63824156371189,59,30.5,11
17.36959208025658,78.57860894983159,9,55.5,17
17.382072040653156,78.44588415762775,36,42.0,19
17.352753875807508,78.61912490833019,1,59.5,3
17.474467092117735,78.40931834465971,95,12.5,15
17.2958199389792,78.60332503908764,77,21.5,15
17.30360340871734,78.51268862462486,6,57.0,13
17.24260270480385,78.49065225808361,4,58.0,10
17.37499165795326,78.42154936691051,62,29.0,3
17.583561685274617,78.4939416913843,87,16.5,10
17.371034337159365,78.49464225049508,16,52.0,12
17.58698151801357,78.53793838065306,11,54.5,0
17.461164279699503,78.47750404326668,49,35.5,10
17.39308424785032,78.53005547781271,68,26.0,1
17.412324143464133,78.40060750825499,73,23.5,18
17.351596017721164,78.33950812870721,54,33.0,1
17.33277371454287,78.45805259304484,59,30.5,21
17.378616684030117,78.58913204441373,20,50.0,0
17.494392696289484,78.30845962173156,33,43.5,8
17.516699377148733,78.48622272625909,1,59.5,20
17.459299037658898,78.36425150735829,1,59.5,14
17.24662455741632,78.524402113554,49,35.5,20
17.443437752250684,78.45705897253553,48,36.0,6
17.368834835789794,78.40602177583649,45,37.5,17
17.33688297402739,78.46171822338263,24,48.0,4
17.465815327270757,78.4497239964099,58,31.0,18
17.54491951284346,78.35129718780145,33,43.5,2
17.237688816441384,78.6353786312454,19,50.5,19
17.47975867661777,78.3161588783971,46,37.0,3
17.413089595873533,78.45478666815534,75,22.5,12
17.338707317481525,78.47328795223639,55,32.5,17
17.344223494829173,78.40724293648888,55,32.5,9
17.436213918096314,78.6036310889275,9,55.5,22
17.30346520349419,78.50143794893339,22,49.0,7
17.230442927166145,78.46518605418844,66,27.0,6
17.59578120265482,78.6120810885508,20,50.0,3
17.357594124703528,78.43503218979754,47,36.5,16
17.28243424324571,78.36491817062073,97,11.5,9
17.39602867151271,78.53962063851912,43,38.5,2
17.579817723021968,78.44169919654502,93,13.5,7
17.44876130955575,78.3549943354953,33,43.5,15
17.580298045366817,78.43336521442198,26,47.0,19
17.43100812208477,78.38102249325927,60,30.0,4
17.527647153638622,78.48583030853777,86,17.0,5
17.310731382768925,78.63969078947726,45,37.5,18
17.50423746090085,78.39227583198046,58,31.0,19
17.396034142848954,78.38119967166163,77,21.5,21
17.422780703404705,78.33832977643395,84,18.0,4
17.399686136490722,78.53556797957667,25,47.5,3
17.34597425752067,78.31622313777932,8,56.0,5
17.416074499991705,78.4221951223014,100,10.0,5
17.506269948492864,78.35578494475668,43,38.5,2
17.289891474683202,78.52990552473126,61,29.5,14
17.376393521124736,78.32575110332853,82,19.0,8
17.221584907953698,78.39453664746635,67,26.5,10
17.37728737857458,78.61382810727224,82,19.0,8
17.248478191148383,78.5757094591589,8,56.0,10
17.361900016211024,78.56841421233422,3,58.5,7
17.594960796398055,78.40750558082888,2,59.0,2
17.384138501621578,78.62765514134774,47,36.5,6
17.405516766032548,78.34502219236643,81,19.5,8
17.25053594426712,78.43109964416341,1,59.5,7
17.501527747518594,78.391925184473,84,18.0,10
17.554464173842646,78.45939419051648,75,22.5,18
17.388642331527397,78.4519605641664,37,41.5,9
17.31622941904151,78.4416944957543,85,17.5,7
17.583188720988854,78.32886988010854,6,57.0,21
17.22997492800681,78.30853518741074,76,22.0,21
17.302083245801246,78.43878674578212,12,54.0,7
17.263792672303666,78.60722621513933,68,26.0,14
17.592214613534722,78.5297800150628,70,25.0,5
17.38571938632623,78.49928072569054,0,60.0,21
17.359152806970492,78.38717254434201,47,36.5,9
17.526650694391076,78.53422497779938,18,51.0,3
17.282628769578263,78.31583338723446,81,19.5,4
17.278442665283674,78.56079072468444,1,59.5,12
17.484891274936064,78.5855107503637,100,10.0,14
17.292837853962894,78.41845796455317,98,11.0,18
17.41206298774135,78.40937228933174,27,46.5,1
17.247384652461346,78.53677979960378,26,47.0,0
17.503743588567254,78.38415222160295,25,47.5,2
17.37601884757439,78.63078949450612,62,29.0,22
17.25340443018857,78.31862112000316,73,23.5,14
17.528876765747775,78.30390191797302,53,33.5,11
17.485859974805074,78.60856706525642,90,15.0,3
17.518197138502824,78.40260920212947,49,35.5,8
17.57825738581209,78.41402361154726,10,55.0,15
17.35804951317504,78.64154419067242,27,46.5,5
17.423982018987584,78.48756205255027,84,18.0,5
17.35539247703169,78.55857748632803,43,38.5,2
17.557072956970718,78.42590090810732,39,40.5,20
17.248923692484357,78.4727494281728,37,41.5,20
17.25857918116951,78.57562499684254,7,56.5,0
17.438107413591776,78.52629859405509,60,30.0,9
17.363485608941193,78.56459871112165,13,53.5,7
17.413953483480135,78.42703681722331,69,25.5,12
17.552185533219156,78.44810464278724,50,35.0,12
17.264620276117572,78.37419430432954,7,56.5,13
17.45899145449517,78.5055309010827,21,49.5,4
17.44562881425903,78.46977216648737,68,26.0,0
17.279376814268048,78.34766400341988,9,55.5,0
17.44005074341953,78.41740602477711,80,20.0,16
17.52869308860157,78.46653396657689,39,40.5,2
17.518148835383776,78.48899001927708,64,28.0,8
17.531460212160816,78.47219000471321,4,58.0,10
17.535853044243993,78.36656609818326,11,54.5,21
17.414468984817095,78.6159583614803,43,38.5,14
17.563704115385693,78.44299047207566,74,23.0,0
17.319275761184425,78.62505543022617,99,10.5,5
17.27456720216245,78.41954406212419,42,39.0,20
17.573970757905666,78.35582040703605,91,14.5,20
17.543416033596344,78.52380669593106,72,24.0,19
17.469930657018807,78.49559030983475,12,54.0,16
17.2476493764845,78.47409332550639,15,52.5,9
17.27684554525354,78.32241103649844,2,59.0,10
17.57201580582597,78.36870490629464,91,14.5,0
17.520993982388227,78.42834062730392,37,41.5,8
17.269963247615113,78.49710686107625,38,41.0,2
17.536543327563123,78.33980301560744,81,19.5,19
17.53841235976904,78.48948111252669,62,29.0,7
17.431904026149173,78.57623295850928,37,41.5,11
17.394105794043263,78.64260775937501,83,18.5,18
17.330122272547,78.60990604755173,26,47.0,8
17.398495046490844,78.53693665764044,57,31.5,9
17.52912203235523,78.39321695241289,32,44.0,13
17.350687712697564,78.36000318828347,53,33.5,10
17.408370038475514,78.54794100318163,6,57.0,15
17.582231014551493,78.41764247216146,99,10.5,17
17.475487085792405,78.4829231640479,9,55.5,9
17.274522989027062,78.59852411881948,72,24.0,4
17.512570186236974,78.3856750610354,94,13.0,8
17.286933928117215,78.51781961374651,97,11.5,18
17.538593283707336,78.52946006729297,74,23.0,22
17.379415623310425,78.54267691145395,17,51.5,12
17.474148619339278,78.63677032885772,46,37.0,7
17.531494524072095,78.49782848964081,30,45.0,13
17.207568726956648,78.50637010066744,10,55.0,12
17.342708469150512,78.41621649935243,49,35.5,1
17.498405094307408,78.49154232334111,56,32.0,3
17.42636423421901,78.56259687235105,72,24.0,18
17.543670565316383,78.4702203653794,86,17.0,8
17.406461319603572,78.31386511879236,2,59.0,13
17.36522726097561,78.37579155918276,92,14.0,23
17.283854853837983,78.5542468357958,56,32.0,12
17.428573586660622,78.4886621435276,9,55.5,12
17.436880209087928,78.63962541725493,12,54.0,6
17.341684986717723,78.40576758410609,20,50.0,19
17.531660497928574,78.32165703843371,54,33.0,16
17.544819115151103,78.49576047602551,49,35.5,0
17.428291911149884,78.47933187029908,20,50.0,2
17.512849537318232,78.50646493549455,97,11.5,19
17.528689947754778,78.4182529391793,35,42.5,14
17.26251675394541,78.30398394566514,21,49.5,5
17.589337038545548,78.48728163507903,71,24.5,11
17.248793520388936,78.43136305405137,4,58.0,0
17.400238301101194,78.31977339065274,68,26.0,10
17.356784490682955,78.35055103434462,84,18.0,21
17.57385945102518,78.48259084326084,63,28.5,7
17.21437314715067,78.45702950480221,14,53.0,6
17.281982786174762,78.63001993689433,5,57.5,5
17.49214486044351,78.30227437009594,73,23.5,22
17.438514161652627,78.3496334835569,12,54.0,6
17.41866184647365,78.41985178143085,80,20.0,10
17.4844586533455,78.55361924175293,84,18.0,17
17.364082128625782,78.47282887494184,89,15.5,9
17.55324343392025,78.54124072644511,65,27.5,9
17.31757389756793,78.50520707548095,90,15.0,2
17.280439458263434,78.38753125190729,62,29.0,3
17.33772157252932,78.41577804991262,9,55.5,0
17.43410860627182,78.31406605580803,55,32.5,0
17.261082163625183,78.4494771118646,4,58.0,19
17.40461987558758,78.47775344800095,95,12.5,2
17.528084115941652,78.31543971514118,90,15.0,16
17.57128038040415,78.39319034289379,78,21.0,8
17.543924117927016,78.60733557410344,64,28.0,10
17.57638467436644,78.33245742686266,29,45.5,7
17.267583006551675,78.48516905073538,51,34.5,11
17.52344876956081,78.5252736072187,70,25.0,22
17.301454668980533,78.60315840880708,99,10.5,13
17.35103911512166,78.55406808642202,6,57.0,0
17.353404890532445,78.56819012681568,99,10.5,1
17.40242895438485,78.50271736376781,5,57.5,10
17.5252276150791,78.52715126679773,79,20.5,9
17.438524076208168,78.33314318838411,91,14.5,17
17.32675150439465,78.39539682370079,91,14.5,8
17.253249634839452,78.40431122419842,46,37.0,21
17.364988296943597,78.59551241115354,97,11.5,13
17.370889368865544,78.50775811286111,38,41.0,15
17.434539045998104,78.41586275193863,61,29.5,22
17.576035742073493,78.6319133108638,66,27.0,11
17.274319075347908,78.59464480965427,99,10.5,2
17.54586138737038,78.48736993604916,21,49.5,11
17.350291932316424,78.49304194771051,58,31.0,16
17.56180255753516,78.5714993267165,36,42.0,20
17.434601348955134,78.63666576114079,50,35.0,4
17.45408663019697,78.63516240074742,48,36.0,16
17.514623941744173,78.35504809611531,68,26.0,8
17.397609671041433,78.44787842436385,55,32.5,2
17.212041427380694,78.36176559434166,71,24.5,22
17.28624194956835,78.43140691645031,67,26.5,1
17.511026239702808,78.4119481002412,30,45.0,6
17.261172191391672,78.30190453051934,10,55.0,8
17.349602263405114,78.47850396688037,6,57.0,7
17.321564987354073,78.52427318906409,10,55.0,1
17.327754482718532,78.31332345997698,21,49.5,16
17.458963055197955,78.3894295118646,88,16.0,4
17.287050468695973,78.59326918037685,19,50.5,18
17.21076950738385,78.63279531628795,23,48.5,7
17.35826418948884,78.42472711651554,63,28.5,6
17.491461647172812,78.44856288631718,36,42.0,12
17.485930403877806,78.58340934682919,78,21.0,22
17.52535031521472,78.63006197619796,67,26.5,9
17.481002283698132,78.61011132253024,10,55.0,19
17.272488353844047,78.6136291857471,87,16.5,3
17.31937586849902,78.33985939260324,29,45.5,5
17.235355492447763,78.4759216298521,46,37.0,5
17.326144744529238,78.56962267502671,10,55.0,21
17.253856134597946,78.3210605367367,55,32.5,20
17.331701640673934,78.53639489462468,19,50.5,1
17.50154211559939,78.35703913148403,34,43.0,9
17.242325850428468,78.63361180283782,81,19.5,11
17.407770313429573,78.48309164432382,81,19.5,8
17.456386721192366,78.34910538806344,68,26.0,10
17.516619712866756,78.58491504919094,32,44.0,21
17.342382662308594,78.41356160904589,59,30.5,20
17.364238625399764,78.6224418701428,44,38.0,14
17.456441095440532,78.5458188525248,28,46.0,8
17.50809641702603,78.57302745115939,20,50.0,7
17.58835612679967,78.35427194315626,53,33.5,7
17.479347370421177,78.30085803711296,49,35.5,18
17.57266529538153,78.403906544667,42,39.0,8
17.268205731490056,78.39070581486111,46,37.0,14
17.47089931251384,78.3043991708579,37,41.5,19
17.20569294483638,78.33092257731228,80,20.0,0
17.46297319184234,78.31639983951365,74,23.0,13
17.292831948706418,78.4540208613888,27,46.5,13
17.456240203110724,78.40115054474778,56,32.0,10
17.470758404060074,78.54338707615385,44,38.0,13
17.31148009064542,78.31354210514759,39,40.5,2
17.265954716394496,78.32249821192799,44,38.0,12
17.516349232086107,78.59390361295453,21,49.5,6
17.50906323219656,78.30343384716063,87,16.5,16
17.22219050956762,78.50627975955743,32,44.0,13
17.27538024708715,78.42291842189397,75,22.5,23
17.516764329473165,78.49641798587167,98,11.0,3
17.540269106720803,78.56271959070536,67,26.5,21
17.38927755160627,78.49327631615978,17,51.5,12
17.285866380977996,78.63252898941454,18,51.0,4
17.552739533431637,78.451636473251,73,23.5,4
17.27456416599895,78.36900812781637,72,24.0,0
17.494862545733138,78.59149083700312,45,37.5,19
17.329078307205517,78.37983376885222,46,37.0,16
17.500061609536946,78.48951162374429,68,26.0,14
17.505016062136782,78.64174872512314,75,22.5,2
17.417623617487994,78.51979086063699,48,36.0,20
17.481512144023192,78.565321839063,40,40.0,0
17.301132780771987,78.43911302147896,10,55.0,7
17.589752065659496,78.46583549612444,49,35.5,12
17.562851815970234,78.50443010319125,33,43.5,19
17.42429840251765,78.45501517372136,59,30.5,18
17.493340190574415,78.47539274643039,11,54.5,14
17.260982708257416,78.41947304042583,60,30.0,15
17.256249485536173,78.59384648827998,40,40.0,15
17.237642803716234,78.45680802120592,41,39.5,10
17.365728318804234,78.3581275807025,13,53.5,10
17.311931723986113,78.49923383310103,15,52.5,19
17.27226650009032,78.41308759739067,14,53.0,20
17.32927874367931,78.3398532256938,48,36.0,18
17.375755176960126,78.61790468230481,4,58.0,14
17.247948614301194,78.50461187230158,77,21.5,2
17.409560216327773,78.31946926322529,98,11.0,10
17.288828436346197,78.40577163133625,53,33.5,18
17.38438847195629,78.46391622816681,86,17.0,11
17.51550032688177,78.34144402394348,14,53.0,6
17.203865793649076,78.55727810508176,98,11.0,10
17.55436771093534,78.5635483812785,64,28.0,15
17.259006583789095,78.41606541908406,52,34.0,23
17.419749127891997,78.55256561093651,20,50.0,0
17.579492994457222,78.48835617532293,97,11.5,4
17.373461564981834,78.32357695255003,26,47.0,6
17.238933340776054,78.42921521696323,4,58.0,14
17.315974538708744,78.534576348311,27,46.5,1
17.52011732495609,78.42160528024657,36,42.0,14
17.32016968061024,78.34807031936091,18,51.0,2
17.37344705641757,78.50650214770444,2,59.0,3
17.58870514084593,78.4085388599881,55,32.5,7
17.251140993351807,78.61900667054711,44,38.0,6
17.49798492920899,78.3486393563587,83,18.5,8
17.59662711301986,78.4869822978156,20,50.0,15
17.204028456987793,78.61137457700927,42,39.0,21
17.528809144344706,78.40246873772325,18,51.0,6
17.24606564253589,78.53739660097649,1,59.5,17
17.598703535575577,78.56120956718388,95,12.5,9
17.27670373750555,78.62534071353595,44,38.0,22
17.456491688369006,78.37831601245327,74,23.0,5
17.315370341080925,78.57637349648364,5,57.5,12
17.252803979656363,78.48996349732194,71,24.5,4
17.57001682145085,78.5305085426574,71,24.5,2
17.511480707867577,78.5168303290618,44,38.0,2
17.512510485507505,78.57784060969787,78,21.0,19
17.38959175791589,78.54122850451786,100,10.0,18
17.515283311170595,78.44645939263252,19,50.5,16
17.23716124335833,78.41595467902708,59,30.5,12
17.484569316108423,78.46421073909761,83,18.5,11
17.36705274369725,78.5847423102113,59,30.5,20
17.349944259231776,78.53333418610453,23,48.5,21
17.525433132899934,78.35535555166805,82,19.0,1
17.388394571438443,78.53918248938348,35,42.5,5
17.33632823277965,78.54997829768494,59,30.5,21
17.33248709536273,78.31829684835962,84,18.0,23
17.23509556603025,78.3985040881935,21,49.5,14
17.560638190697894,78.35779947843963,38,41.0,17
17.331422252579358,78.57878474408807,29,45.5,11
17.376698474940145,78.31626940620023,28,46.0,19
17.40335772673666,78.43089707419584,92,14.0,12
17.381637971448956,78.57781043912584,56,32.0,19
17.484998161575216,78.37484910627812,75,22.5,7
17.373132357195576,78.50150060504932,96,12.0,22
17.28865617000822,78.63505237526395,79,20.5,8
17.27213314377033,78.62900880095611,28,46.0,15
17.33255065837131,78.5637886914138,11,54.5,19
17.23185305559255,78.3497182166874,79,20.5,2
17.590692939168196,78.5738819410926,52,34.0,13
17.49194166234471,78.46791445835849,52,34.0,18
17.478426894607928,78.31755797528919,57,31.5,3
17.424891546673194,78.5762754520944,66,27.0,20
17.49265247803906,78.49947724820863,2,59.0,17
17.286966122263163,78.52523809297654,92,14.0,5
17.54818920698489,78.44306448884345,99,10.5,9
17.392759898257662,78.60875353438031,58,31.0,13
17.372246214864234,78.50159522167183,77,21.5,7
17.536099880111703,78.47588623228741,50,35.0,9
17.557727418770163,78.30611672933583,45,37.5,20
17.223447601602953,78.54671673724211,80,20.0,0
17.441572225916314,78.50930346271558,49,35.5,20
17.27500712243356,78.6288373704232,10,55.0,5
17.56559383642645,78.44171788406483,13,53.5,17
17.545521186461123,78.41482752801578,60,30.0,9
17.498803408400555,78.3889631413008,78,21.0,7
17.243266151076135,78.4550561990782,72,24.0,11
17.389030663655966,78.63949870097579,95,12.5,20
17.277428027675512,78.60341679711576,72,24.0,21
17.54281608326802,78.40975715086472,84,18.0,13
17.46805411108899,78.4830231732706,74,23.0,15
17.56048686390145,78.34297139397212,80,20.0,14
17.49305905285863,78.4440652351101,72,24.0,1
17.43721944328516,78.40678398232127,96,12.0,10
17.224932316515297,78.63170934679185,35,42.5,6
17.293919846061147,78.44183390788972,4,58.0,1
17.226845904039813,78.50531493749887,2,59.0,0
17.244652588749027,78.53865310725969,12,54.0,1
17.345401275838597,78.64202737925126,40,40.0,18
17.232633479246267,78.62398943108323,65,27.5,17
17.231554932882474,78.3327700047776,47,36.5,5
17.497355026506618,78.30902047389284,47,36.5,18
17.584188202774353,78.32181486671068,74,23.0,22
17.244339240857705,78.62558076275866,15,52.5,21
17.463483061210088,78.44609621574145,66,27.0,16
17.54749339573455,78.48638704484945,47,36.5,14
17.20275002892759,78.38580591429645,82,19.0,3
17.56917039987238,78.30677558717896,0,60.0,5
17.274843330157978,78.36341122043768,24,48.0,6
17.37000183921981,78.49768925748796,56,32.0,22
17.558269507455957,78.47699291126393,0,60.0,12
17.497191369119424,78.46749767263645,67,26.5,22
17.37860851891592,78.46416271850504,82,19.0,23
17.245953869600058,78.3293956691758,55,32.5,15
17.416199881471744,78.4441279246526,47,36.5,7
17.27439860277469,78.64249330327002,65,27.5,10
17.2147955210518,78.33009486730552,95,12.5,17
17.346013391951132,78.54542092176207,19,50.5,5
17.248160918156177,78.47630124074173,64,28.0,8
17.5864144948849,78.44696245036509,98,11.0,9
17.37438249134619,78.40115057799969,98,11.0,0
17.450658612897954,78.40131568120071,11,54.5,5
17.47711496922091,78.59031028102295,96,12.0,19
17.290846929646076,78.37858536235532,27,46.5,16
17.252300095503674,78.46753429367124,60,30.0,1
17.25173613808906,78.4449973786968,60,30.0,3
17.527759630029156,78.39738253994453,6,57.0,5
17.539651047571017,78.62492209592561,77,21.5,6
17.27686381144201,78.57904203805563,53,33.5,3
17.463710791572527,78.49827420645632,28,46.0,16
17.53099346374668,78.4362176488177,42,39.0,22
17.2396845733722,78.33456110584319,74,23.0,12
17.49839158651424,78.62546108712074,99,10.5,5
17.370266680911108,78.31509484645194,0,60.0,19
17.23288076513011,78.30931272370061,86,17.0,18
17.303291349862505,78.42746606204005,55,32.5,12
17.516478267825864,78.37507406893495,59,30.5,3
17.535020926766695,78.4784101096625,92,14.0,18
17.279438849257424,78.39805360559296,89,15.5,12
17.5501423007654,78.47893139826301,61,29.5,0
17.366378970128558,78.5940413493757,9,55.5,0
17.374567771993167,78.5960033658349,74,23.0,7
17.52254380454912,78.41306972331317,11,54.5,1
17.34615335091941,78.57369976081512,61,29.5,0
17.58005129185894,78.5269628428054,20,50.0,4
17.311336619048287,78.46030110156268,31,44.5,12
17.224001157497142,78.45377401828564,34,43.0,22
17.422458140784368,78.49896069966131,7,56.5,16
17.43212434113644,78.6487098395122,81,19.5,0
17.50080639056927,78.36215885508997,54,33.0,17
17.217867122074388,78.39714773119883,2,59.0,19
17.332202557863333,78.44257738078728,57,31.5,1
17.572117588164783,78.37379608279282,44,38.0,9
17.397170161332614,78.44858586578836,92,14.0,1
17.425060833331152,78.37321134542213,30,45.0,10
17.588554719603216,78.61230078473572,99,10.5,11
17.283618418189324,78.6371473933245,67,26.5,5
17.507397755185018,78.44703182211886,54,33.0,7
17.25459932075722,78.57953824721899,93,13.5,7
17.52998706729051,78.46457320442228,56,32.0,1
17.2383507688451,78.32138036983862,91,14.5,10
17.217714349981048,78.41890677640248,10,55.0,22
17.350834644862367,78.50977641113118,7,56.5,22
17.320852059703764,78.63207942688554,76,22.0,11
17.417595139835296,78.45962527084323,52,34.0,9
17.51418549783582,78.55185039030218,86,17.0,7
17.5732168940394,78.53577058745041,31,44.5,17
17.562008522822627,78.56219894005493,79,20.5,3
17.270587263812125,78.48571414554834,60,30.0,9
17.47179715439931,78.60998519930087,46,37.0,6
17.204210635930128,78.59376537468101,83,18.5,16
17.24732124912924,78.58218624232826,25,47.5,23
17.277785606481544,78.35769946107516,51,34.5,18
17.276695649575785,78.30039240395024,97,11.5,11
17.414783940744908,78.36282616261764,84,18.0,22
17.508669184586847,78.5770277339281,30,45.0,16
17.367861030268145,78.4988991754908,43,38.5,6
17.222807454409978,78.32837963750335,4,58.0,22
17.278031256338267,78.59893141845359,61,29.5,15
17.46316696188159,78.30346013951485,85,17.5,15
17.420408197302383,78.40743405660822,26,47.0,16
17.271940524749407,78.52608792517947,15,52.5,11
17.596972455472155,78.59025226161037,68,26.0,10
17.348135997315524,78.62032107214304,56,32.0,15
17.266804030952514,78.50145692699496,76,22.0,8
17.568367422458977,78.63083013976235,71,24.5,20
17.317607728011907,78.40827229108092,47,36.5,21
17.29873359654683,78.33568857649547,44,38.0,0
17.399309958509424,78.39399194364027,12,54.0,1
17.436836314996583,78.59154904343663,54,33.0,0
17.34511193501473,78.53369603852076,5,57.5,7
17.550413927668956,78.38805147972921,96,12.0,12
17.293715338041167,78.42332632856026,8,56.0,12
17.5201798796159,78.42657384532349,9,55.5,18
17.563591955546503,78.63266821592919,27,46.5,2
17.38382664147524,78.38481786069379,23,48.5,11
17.408666981365904,78.44322284995205,90,15.0,0
17.284959544672322,78.54108990859172,38,41.0,4
17.254779767793565,78.33316211036066,32,44.0,7
17.467730534013548,78.31789610769547,71,24.5,23
17.51262732579644,78.60836543473819,54,33.0,14
17.477970408925977,78.61472755357809,61,29.5,2
17.21757469315821,78.46243923632363,63,28.5,21
17.450102222064466,78.60197195265197,19,50.5,4
17.518208159541313,78.5157983506234,15,52.5,16
17.513205928486194,78.5514966290793,41,39.5,4
17.207536994357085,78.43212215216938,39,40.5,5
17.547513388217553,78.32608312722705,22,49.0,13
17.52052835226268,78.60054656242069,97,11.5,7
17.311025718545356,78.5702390307004,84,18.0,2
17.452937519422367,78.44335636221959,17,51.5,7
17.349414385567492,78.4793603137966,51,34.5,4
17.387058569822656,78.4603108927457,28,46.0,8
17.483319777112598,78.34833012205996,61,29.5,11
17.43464473379877,78.33300817053365,28,46.0,21
17.35989908982581,78.42673176438109,27,46.5,11
17.539435067598433,78.41462020229714,20,50.0,9
17.296597038658202,78.51100106421235,46,37.0,14
17.429399257061878,78.4134627520004,0,60.0,12
17.265180018229408,78.36464690365423,7,56.5,3
17.382581089822665,78.39855960315816,99,10.5,11
17.241613546464396,78.46443510391097,32,44.0,8
17.258405652875066,78.64315748039984,50,35.0,14
17.50370018642085,78.44266768188088,39,40.5,4
17.3747087135202,78.54788512228072,60,30.0,7
17.55073588204916,78.60072883790971,22,49.0,23
17.49228238233082,78.61657918185853,64,28.0,1
17.274883000836976,78.4417584293257,37,41.5,18
17.315992320088082,78.32908325327772,62,29.0,22
17.545338838271935,78.61975672471479,66,27.0,13
17.484645308109066,78.36927333135759,80,20.0,2
17.57933072144737,78.36571446512629,80,20.0,11
17.21011986642575,78.56126242586885,73,23.5,5
17.35067413724311,78.38640418734497,13,53.5,19
17.49921590051295,78.33115663767653,53,33.5,7
17.579978903139097,78.50728071854553,49,35.5,22
17.38920500221825,78.63410199692431,71,24.5,5
17.393255421526796,78.60806424019812,95,12.5,22
17.415312916691878,78.46479049694646,64,28.0,11
17.56294610462576,78.34641629844647,39,40.5,4
17.433703892793964,78.40120213488862,31,44.5,9
17.417122617329767,78.4914057728744,95,12.5,22
17.249916902746154,78.35193458710388,27,46.5,5
17.271176278745717,78.62179352668238,18,51.0,18
17.39457832917683,78.5172016201108,78,21.0,9
17.421169441885336,78.56911736686529,25,47.5,4
17.47693704655077,78.55655328571936,2,59.0,4
17.559110156289805,78.49807192334004,96,12.0,10
17.315022003722095,78.62886964816568,68,26.0,21
17.228774968626485,78.62720269257461,70,25.0,20
17.29592791405228,78.60651494577067,33,43.5,19
17.409592862169575,78.360369193365,13,53.5,13
17.518508413514663,78.54998442898605,24,48.0,6
17.371602060102497,78.535368131593,83,18.5,8
17.32305558290494,78.57370545492785,65,27.5,15
17.528963884627014,78.5652334034115,96,12.0,13
